review_id,text,score,entities,sentiment
180709,"this is the best flavored tea i have tasted. it is so smooth like drinking hot chocolate, because it is decafinated i use a regular tea bag with it and sweet and low. i originally bought this product ...",5,{},positive
481715,makes the best-tasting meatballs....just like my grandmother made! so easy and foolproof. they always make a hit when i serve them.....highly recommend them!...,5,{},positive
233251,"purchased 50 pack (with a subscription only $17+ dollars)i have a six month renewal of same, can't beat the price ($10 at walmart for 18) we also have prime shipping which is free and 2 day delivery....",5,{},neutral
339877,"i added it to stir fry veggies but found no difference in taste. what a waste of bucks! i will never try it again, that's for sure....",1,{},negative
294057,i tried this seasoned flour because i like the idea of not having to season flour myself. i used it on fried pork chops. the pork chops were a family hit! can't wait to try it on fried chicken and fri...,5,{'BRAND': ['amazon']},neutral
215603,"these are great cookies, that go great with coffee, tea, or hot cocoa. very light and crispy, and with a sweet cinnamon taste....",5,{},positive
12227,i wish i had come to the amazon site before purchasing this product at my local wegman's. the 'product of china' was printed so small it was easy to overlook. i am a little shocked that wegman's (a lo...,1,{'BRAND': ['amazon']},neutral
338535,"most of the reviews i have read were pretty much how the coffee tasted to people. since everyone's taste is different, i think it's a moot point. what is important is how fresh the coffee is. i found ...",5,{},neutral
108480,"unlike every other roasted cashews i've seen, these have exactly two ingredients: cashews and sea salt. no oils at all. they taste fantastic, without any of that slightly oily finish you get on ones r...",5,{},neutral
402647,"i bought this as a gift for a friend. she loved it especially because she loves the original hershey's kisses. it just looks like a nice small gift and can combines well with anything. personally, i w...",4,{},neutral
167407,"i was looking for a healthy, great tasting snack / protein bar low in sugar - this is it. i eat 5-6 small meals per day and i occasionally substitute one of these bars for a mid-morning snack or after...",5,{},positive
555827,one of my two cats loves this and gobbles it down. the other only likes fancy feast unfortunately. i love the ingredients and the smell. it looks just like a can of chicken that any human could eat! t...,5,{'BRAND': ['amazon']},positive
439106,my kids were thrilled to have this kind of treat gluten free and tasty. it has become a favorite in our family.3...,5,{},neutral
220270,"great bars, delicious, easy to order and would def. order again. light bar and better nutrition than others, low fat....",5,{},positive
487129,a+ i bought this product to use with my new 4 0z. popcorn machine. the flavor is absolutely delicious! i agree with the other reviews that i've read...it tasted just like theater popcorn! there were a...,5,{},neutral
220667,"i didn't order it from amazon but it is in a local sushi bar i go to. it is highly carbonated and great tasting, not only that, its fun to open and drinking it is kind of a game, enjoy!...",5,{'BRAND': ['amazon']},positive
531725,this cappuccino tastes as good as any i have ever bought from a coffee shop. i love the french vanilla....,5,{},positive
57389,"we love this balsamic. clearly well aged, it has residual flavors of port and oak. definitely a nice top to a quick chop salad, or lightly glazed on a steak with a pungent blue (like bayley hazen or s...",5,{},positive
486665,"i've a difficult time drinking red raspberry leaf tea in the past. i wanted to try it again during my second pregnancy for uterine health. this time i steeped it in boiling water, added lots of honey,...",5,{},positive
227804,"while this was brewing, i was excited. it smelled like a bonafide donut shop in my kitchen. was i really going to be able to drink a chocolate donut without the calories? not so much. it has a distinc...",1,{},neutral
233392,"my wife likes flavored coffee and this is, by far, her favorite. great taste. medium brew. excellent value too. we order this brew regularly. guests enjoy this coffee as wel....",5,{'ORG': ['wel']},positive
308766,":: english toffee flavored liquid stevia ::amazing how intensely rich this is!it totally tastes like sweet english toffee. how thay accomplish so much flavor in these zero cal little droplets, that's ...",5,{},positive
302493,"i have no idea whether this aids your digestion in any way or not. i doubt it, actually. but this is a tasty, high energy snack. it's easy to eat too much, actually, due to the great mixture of flavor...",4,{},positive
314434,this product was just fine - as advertised. arrived as promised. we eat a lot of pocorn but this will last for a long time. pops up good!!...,4,{},neutral
563906,"i've gotten the 3 pack a couple times now, going on my 3rd. it's pretty good coffee. each bag so far has been very fresh and they smell like pure bliss as almost chocolatey aromas hit your nose when y...",5,{},positive
390021,"a friend recommended me to this item, he bought the same item at gelson's, but since the closest gelson's a bitof a stretch i just decided to order here on amazon, i've just become accustom to orderin...",5,{'BRAND': ['amazon']},neutral
